I'm,i'm,0.19,0.33
Anderson,anderson,0.33,0.7
Cooper,cooper,0.7,1.03
Thanks,thanks,1.03,1.24
for,for,1.24,1.3599999999999999
joining,joining,1.36,1.6800000000000002
us,us,1.68,1.81
We've,we've,1.81,1.98
already,already,1.98,2.33
welcomed,welcomed,2.33,2.62
the,the,2.63,2.71
candidates,candidates,2.71,3.19
on,on,3.19,3.33
stage,stage,3.33,3.8200000000000003
They,they,4.1,4.29
are,are,4.29,4.4
in,in,4.4,4.510000000000001
place,place,4.51,4.819999999999999
at,at,4.82,4.91
their,their,4.91,5.05
podiums,<unk>,5.07,5.54
Before,before,5.91,6.18
we,we,6.18,6.279999999999999
dive,dive,6.28,6.5200000000000005
into,into,6.52,6.68
the,the,6.68,6.79
issues,issues,6.79,7.17
I,i,7.17,7.21
want,,,
to,,,
quickly,quickly,7.39,7.739999999999999
explain,explain,7.75,8.06
some,some,8.059999,8.209999
of,,,
the,,,
groundrules,<unk>,8.88,8.9
tonight,tonight,8.9,9.42
As,as,9.54,9.739999999999998
the,the,9.74,9.81
moderator,moderator,9.809999,10.349999
I'll,i'll,10.4,10.6
ask,ask,10.599999,10.759999
questions,questions,10.76,11.209999999999999
followups,,,
and,,,
guide,guide,11.91,12.17
the,the,12.17,12.24
discussion,discussion,12.24,12.83
I'll,i'll,13.11,13.219999999999999
be,be,13.219999,13.329998999999999
joined,joined,13.33,13.63
in,in,13.63,13.700000000000001
the,the,13.7,13.77
questioning,questioning,13.77,14.18
by,by,14.179999,14.299999
CNN's,<unk>,14.57,14.69
Juan,juan,14.719999,14.929999
Carlos,carlos,14.929999,15.249999
Lopez,lopez,15.28,15.799999999999999
and,and,15.799999,16.009999
Dana,,,
Bash,bash,16.23,16.71
a,,,
well,well,17.029999,17.209999
as,as,17.209999,17.319999
Don,don,17.32,17.55
Lemon,lemon,17.549999,17.859999
who,who,17.859999,17.939998999999997
will,will,17.940001,18.090000999999997
share,share,18.09,18.32
questions,questions,18.32,18.82
from,from,18.84,19.0
Democrats,democrats,19.01,19.64
around,around,19.82,20.1
the,the,20.1,20.200000000000003
country,country,20.2,20.65
Each,each,21.04,21.25
candidate,candidate,21.25,21.64
will,will,21.64,21.73
get,get,21.73,21.96
one,one,21.96,22.17
minute,minute,22.17,22.37
to,to,22.41,22.51
answer,answer,22.509999999999998,22.9
questions,questions,22.9,23.43
and,and,23.43,23.59
30,,,
seconds,seconds,23.91,24.3
for,for,24.31,24.4
followups,<unk>,24.549999999999997,25.08
and,and,25.08,25.11
rebuttals,<unk>,25.47,26.02
I'll,i'll,26.3,26.42
give,give,26.42,26.580000000000002
candidates,candidates,26.61,27.02
time,time,27.02,27.259999999999998
to,to,27.259999999999998,27.349999999999998
respond,respond,27.349999,27.789999
if,if,27.809998999999998,27.959998999999996
they,they,27.96,28.080000000000002
have,have,28.09,28.12
been,been,28.119999999999997,28.279999999999998
singled,singled,28.28,28.66
out,out,28.66,28.87
for,for,28.869999999999997,28.979999999999997
criticism,criticism,28.98,29.580000000000002
Our,our,29.98,30.12
viewers,viewers,30.119999999999997,30.569999999999997
should,should,30.58,30.74
know,know,30.740000000000002,30.96
that,that,30.96,31.130000000000003
we,we,31.130000000000003,31.310000000000002
have,have,31.309998999999998,31.599998999999997
lights,lights,31.880000000000003,32.440000000000005
that,that,32.44,32.65
are,are,32.65,32.74
visible,visible,32.75,33.19
to,to,33.2,33.370000000000005
the,the,33.37,33.48
candidates,,,
to,,,
warn,warn,34.18,34.48
them,them,34.480000000000004,34.660000000000004
when,when,34.66,34.809999999999995
their,their,34.809999000000005,34.959999
time,time,34.959998999999996,35.36999899999999
is,is,35.4,35.65
up,up,35.65,36.01
I,i,36.34,36.42
want,want,36.7,36.93
the,the,37.0,37.02
candidates,candidates,37.19,37.54
to,,,
be,be,37.61,37.71
able,able,37.71,37.89
to,,,
introduce,introduce,37.92,38.38
themselves,themselves,38.38,38.970000000000006
to,to,39.0,39.21
our,our,39.21,39.38
audience,audience,39.38,39.85
Each,each,39.9,40.14
candidate,candidate,40.14,40.53
will,will,40.53,40.65
have,have,40.65,40.839999999999996
two,two,40.86,41.04
minutes,minutes,41.04,41.42
to,to,41.42,41.54
introduce,introduce,41.54,41.98
themselves,themselves,41.980000000000004,42.63
