Hi,hi,1.96,2.05
I,i,2.05,2.0599999999999996
am,,,
Bill,bill,2.23,2.43
O'Reilly,o'reilly,2.43,3.21
Thanks,thanks,3.22,3.49
for,for,3.49,3.6100000000000003
watching,watching,3.61,4.03
us,us,4.03,4.2
tonight,tonight,4.2,4.83
As,as,4.83,4.98
you,you,4.98,5.07
may,may,5.07,5.220000000000001
know,know,5.22,5.45
my,my,5.45,5.65
interview,interview,5.65,6.12
with,with,6.12,6.36
President,president,6.38,6.87
Trump,trump,6.89,7.25
making,making,7.26,7.6
headlines,headlines,7.6,8.12
all,all,8.12,8.25
over,over,8.25,8.4
the,the,8.4,8.47
world,world,8.47,9.010000000000002
And,and,9.349999,9.509999
tonight,tonight,9.51,9.85
we,we,9.849999,9.979999000000001
will,will,9.98,10.16
show,show,10.16,10.42
you,you,10.42,10.94
what,what,10.95,11.2
you,you,11.2,11.41
did,did,11.42,11.69
not,not,11.69,12.07
see,see,12.07,12.57
in,in,12.92,13.09
the,the,13.09,13.2
Super,super,13.2,13.52
Bowl,bowl,13.52,13.83
pregame,<unk>,13.84,14.31
show,show,14.309999,14.649999
Here,here,15.159999,15.299999
is,is,15.299999,15.319999
what,what,15.49,15.58
happened,,,
We,we,16.26,16.450000000000003
interviewed,interviewed,16.449999,16.769999
the,the,16.77,16.84
President,president,16.84,17.33
on,on,17.33,17.49
Friday,friday,17.5,17.84
afternoon,afternoon,17.84,18.43
at,at,18.43,18.53
the,the,18.529999,18.599999
White,white,18.6,18.810000000000002
House,house,18.81,19.22
The,the,19.6,19.76
interview,interview,19.76,20.020000000000003
ran,ran,20.02,20.3
about,about,20.3,20.57
40,<unk>,20.58,20.919999999999998
minutes,minutes,20.92,21.340000000000003
Ten,ten,21.34,21.55
of,of,21.55,21.68
which,which,21.68,22.16
were,were,22.35,22.55
used,used,22.55,22.990000000000002
by,by,22.990000000000002,23.200000000000003
FOX,fox,23.2,23.49
Sports,sports,23.490000000000002,23.990000000000002
So,so,24.490000000000002,24.630000000000003
that,that,24.63,24.82
leaves,leaves,24.82,25.22
us,us,25.259999999999998,25.72
with,with,25.740000000000002,26.240000000000002
half,half,26.28,26.6
an,an,26.599999,26.709999
hour,hour,26.71,27.1
To,to,27.32,27.41
show,show,27.41,27.64
you,you,27.639999,27.869999
tonight,tonight,27.869999999999997,28.349999999999998
and,and,28.48,28.66
tomorrow,tomorrow,28.66,29.02
The,the,29.73,29.89
headlines,headlines,29.929999000000002,30.399999
out,out,30.4,30.56
of,,,
the,the,30.58,30.619999999999997
Super,super,30.619999999999997,30.79
Bowl,bowl,30.79,31.22
interview,interview,31.240000000000002,31.650000000000002
where,where,31.65,31.849999999999998
Mr,mr,31.849999,32.089999
Trump,,,
comments,comments,32.389999,32.889999
on,on,32.889999,33.009999
the,the,33.009999,33.099999000000004
Russian,russian,33.099999,33.399998999999994
and,and,33.69999899999999,33.789998999999995
Putin,<unk>,33.789998999999995,34.169999
and,and,34.599999,34.80999899999999
the,the,34.80999899999999,34.83999899999999
anti,anti,34.83999899999999,34.919999
ObamaCare,<unk>,34.919999,35.19999899999999
roll,roll,35.57,35.82
up,up,35.82,36.05
It's,it's,36.6,36.7
interesting,interesting,36.7,37.17
to,to,37.17,37.28
watch,watch,37.28,37.69
our,our,37.69,37.9
two,two,37.9,38.39
competing,competing,38.77,39.550000000000004
cable,cable,39.68,40.03
news,news,40.03,40.300000000000004
stations,stations,40.3,41.059999999999995
which,which,41.07,41.44
hate,hate,41.8,42.519999999999996
hate,hate,42.94,43.55
Mr,mr,43.74,44.02
Trump,trump,44.019999999999996,44.42999999999999
to,to,44.69,44.83
an,an,44.83,44.97
unhealthy,unhealthy,44.980000000000004,45.50000000000001
degree,degree,45.5,46.05
Try,try,46.53,46.730000000000004
to,to,46.730000000000004,46.830000000000005
analyze,analyze,46.83,47.48
what,what,47.480000000000004,47.650000000000006
the,the,47.65,47.74
President,president,47.74,48.230000000000004
told,told,48.230000000000004,48.52
me,me,48.519999999999996,48.72
I,i,49.469999,49.629999
thought,thought,49.63,49.88
Donald,donald,49.889999,50.109999
Trump,trump,50.17,50.4
was,was,50.41,50.599999999999994
straightforward,straightforward,50.599999,51.139998999999996
and,and,51.139999,51.219999
honest,honest,51.219999,51.569999
in,in,51.57,51.63
that,that,51.63,51.830000000000005
interview,interview,51.83,52.21
whether,whether,52.209998999999996,52.429998999999995
you,you,52.43,52.52
like,like,52.519999999999996,52.779999999999994
his,his,52.869999,52.969999
answers,answers,52.969999,53.389999
or,or,53.389999,53.459999
not,not,53.459998999999996,53.769999
But,but,54.279999000000004,54.449999000000005
the,,,
Trump,,,
haters,haters,54.79,55.54
were,were,55.54,55.65
trying,trying,55.65,55.98
desperately,desperately,55.98,56.48
to,to,56.48,56.559999999999995
find,find,56.56,56.86
something,something,56.86,57.37
with,with,57.63,57.910000000000004
which,which,57.91,58.31999999999999
to,to,58.34,58.52
hammer,hammer,58.519999999999996,59.04
the,the,59.08,59.23
President,president,59.230000000000004,59.690000000000005
Also,also,60.35,60.660000000000004
apparently,apparently,60.66,61.129999999999995
the,the,61.13,61.34
Putin,<unk>,61.35,61.85
administration,administration,61.85,62.68
in,in,62.679999,62.819999
Moscow,moscow,62.83,63.54
demanding,demanding,63.929999,64.549999
that,that,64.55,64.71
I,i,64.74,65.22
your,your,65.23,65.39
humble,humble,65.389999,65.699999
correspondent,correspondent,65.719999,66.419999
apologized,apologized,66.63,67.66
for,for,67.69,67.81
saying,saying,67.809999,68.129999
old,old,68.13,68.32
blood,blood,68.33,68.47
is,is,69.28999999999999,69.47
a,a,69.469999,69.549999
killer,killer,69.549999,69.929999
So,so,70.789999,70.959999
I,i,70.959999,71.039999
am,am,71.039999,71.159999
working,working,71.16,71.55
on,on,71.549999,71.709999
that,that,71.709999,71.909999
apology,apology,71.91,72.56
but,but,72.81,72.97
it,it,72.97,73.07
may,may,73.07,73.3
take,take,73.32,73.55
a,a,73.56,73.61
little,little,73.61,73.91
time,time,73.91,74.31
Might,might,75.1,75.32
want,want,75.32,75.46
to,to,75.46,75.50999999999999
check,check,75.51,75.76
in,in,75.77,75.89999999999999
with,with,75.9,76.05000000000001
me,me,76.05,76.2
around,around,76.2,76.75
2023,<unk>,77.36,78.17
In,in,79.76,79.9
a,a,79.9,79.95
conference,conference,79.95,80.31
call,call,80.309999,80.499999
with,with,80.5,80.62
reporters,reporters,80.62,81.18
Putin's,<unk>,81.179999,81.52999899999999
press,press,81.559999,81.81999900000001
guy,guy,81.82,82.11
said,said,82.12,82.4
this,this,82.4,82.92
Begin,begin,86.39,86.44
Video,video,86.44,86.53
Clip,clip,86.53,86.57000000000001
Via,via,86.57000000000001,86.6
Translator,translator,86.60000000000001,87.01
We,we,87.28,87.39
think,think,87.389999,87.64999900000001
words,words,87.75,88.02
like,like,88.039999,88.269999
that,that,88.27,88.55
coming,coming,88.58,88.87
from,from,88.869999,89.029999
the,the,89.029999,89.129999
FOX,fox,89.139999,89.469999
correspondent,correspondent,89.49,90.19999999999999
are,are,90.45,90.61
unacceptable,unacceptable,90.65,91.06
offensive,offensive,91.94,92.38
and,and,92.8,92.83
to,to,92.83,92.91
be,be,93.29,93.48
honest,honest,93.48,94.01
we,we,94.21,94.41999999999999
would,would,94.42,94.49
prefer,prefer,94.49,94.8
to,to,94.8,94.89999999999999
get,get,94.9,95.10000000000001
an,an,95.1,95.19999999999999
apology,apology,95.2,95.82000000000001
to,to,95.85,95.97999999999999
the,the,95.98,96.10000000000001
President,president,96.1,96.44
coming,coming,96.87,97.19
from,from,97.19,97.38
such,such,97.38,97.64
a,a,97.64,97.72
respected,respected,97.72,98.28
company,company,98.28,98.52
End,end,109.00999999999999,109.03999999999999
Video,video,109.03999999999999,109.09
Clip,,,
Anyway,anyway,109.92,110.29
tonight,tonight,110.33,110.83
we,we,111.13,111.32
have,have,111.32,111.46
a,a,111.46,111.47
number,number,111.47,111.78999999999999
of,,,
subjects,subjects,111.87,112.38000000000001
that,,,
we,we,112.65,112.86
presented,presented,112.86,113.6
to,to,113.88,114.0
President,president,114.0,114.45
Trump,trump,114.45,114.73
Here,here,115.64,115.86
they,they,115.86,116.03
are,are,116.03,116.29
Begin,begin,116.87,116.92
Video,video,116.92,116.97000000000001
Clip,clip,116.97000000000001,117.01
Let's,let's,117.2,117.24000000000001
talk,talk,117.41,117.53999999999999
about,about,117.53999999999999,117.71
Iran,iran,117.71000000000001,118.29
your,your,119.08,119.31
assessment,assessment,119.309999,120.169999
do,do,120.549999,120.609999
you,you,120.609999,120.739999
think,think,120.739999,120.939999
we,we,120.939999,120.95999900000001
are,are,121.13,121.14
on,on,121.139999,121.279999
a,a,121.28,121.34
collision,collision,121.34,121.89
course,course,121.889999,122.369999
we,we,122.37,122.5
being,being,122.509999,122.72999899999999
the,the,122.73,122.79
United,united,122.78999999999999,123.13999999999999
States,states,123.139999,123.619999
with,with,123.62,123.85000000000001
that,that,123.849999,124.029999
country,country,124.029999,124.529999
I,i,124.609999,124.699999
think,think,124.709999,124.849999
it,it,124.85,124.89999999999999
was,was,124.9,125.05000000000001
the,,,
worst,worst,125.129999,125.389999
deal,deal,125.389999,125.639999
I've,i've,125.639999,125.749999
ever,ever,125.75,125.96
seen,seen,125.959999,126.16999899999999
negotiated,negotiated,126.17,126.96000000000001
I,i,127.0,127.12
think,think,127.13,127.31
it,it,127.299999,127.339999
was,was,127.34,127.47
deal,deal,127.54,127.77000000000001
that,that,127.77,127.89999999999999
should,should,127.9,128.06
have,have,128.06,128.19
never,never,128.19,128.47
been,been,128.47,128.55
negotiated,negotiated,128.70000000000002,129.29000000000002
The,the,129.49,129.63000000000002
nuclear,nuclear,130.01000000000002,130.18
deal,deal,130.35,130.60999999999999
Absolutely,,,
The,,,
deal,,,
that,,,
was,was,130.69,130.85999999999999
made,made,130.86,131.09
by,by,131.09,131.23
the,the,131.23,131.41
Obama,<unk>,131.72,131.73
administration,administration,131.73,132.53
I,i,133.23,133.35999999999999
think,think,133.37,133.56
it's,it's,133.56,133.7
a,a,133.7,133.76
shame,shame,133.76,134.04999999999998
that,that,134.05,134.11
we've,we've,134.12,134.38
had,had,134.38,134.63
a,a,134.63,134.69
deal,deal,134.69,134.96
like,like,134.96,135.19
that,that,135.19,135.47
and,and,135.469999,135.599999
that,,,
we,we,135.62,135.77
had,had,135.78,135.93
to,to,135.94,136.06
sign,sign,136.059999,136.32999900000002
a,a,136.33,136.39000000000001
deal,deal,136.389999,136.609999
like,like,136.61,136.8
that,that,136.8,137.11
and,and,137.44,137.64
there,there,137.639999,137.699999
was,was,137.7,137.83999999999997
no,no,137.84,137.99
reason,reason,137.99,138.33
to,to,138.33,138.44000000000003
do,do,138.44,138.67
it,it,138.67,138.82
And,and,138.86,139.14000000000001
if,if,139.139999,139.249999
you're,,,
going,going,139.37,139.48000000000002
to,,,
do,do,139.54,139.7
it,it,139.7,139.78
have,have,139.79,139.92999999999998
a,a,139.929999,139.97999900000002
good,good,139.98,140.17999999999998
deal,deal,140.179999,140.569999
Secretary,secretary,141.41,142.02
Kerry,kerry,142.02,142.37
who,who,142.369999,142.47999900000002
was,was,142.48,142.61999999999998
negotiating,negotiating,142.619999,143.299999
it,it,143.299999,143.429999
never,never,143.43,143.64000000000001
once,once,143.639999,143.939999
left,left,143.940001,144.150001
the,the,144.17000000000002,144.28000000000003
table,table,144.28,144.78
We,we,145.7,145.78
have,have,145.79,145.94
the,the,145.94,146.02
worst,worst,146.02,146.31
of,of,146.31,146.44
everything,everything,146.44,146.96
We've,we've,146.96,147.13
already,already,147.13,147.4
given,given,147.4,147.72
them,them,147.72,148.17
billions,billions,148.28,148.93
and,and,148.93,149.13
billions,billions,149.13,149.57
probably,probably,149.57,150.03
hundred,hundred,150.07,150.32
50,,,
billion,,,
We,,,
gave,,,
them,,,
1,,,
7,<unk>,150.32,150.78
billion,billion,150.78,151.11
in,in,151.11,151.20000000000002
cash,cash,155.09,155.83
which,which,156.24,156.52
is,is,156.52,156.8
unheard,unheard,156.86,157.46
of,of,157.46,158.02
And,and,158.28,158.85
we,we,159.339999,159.469999
put,put,159.469999,159.639999
the,the,159.639999,159.729999
money,money,159.73,160.0
out,out,160.0,160.14
And,and,160.5,160.93
we,we,160.949999,161.139999
have,have,161.139999,161.73999899999998
really,really,161.91,162.22
nothing,nothing,162.22,162.57
to,to,162.57,162.66
show,show,162.66,162.91
for,for,162.91,163.17
it,,,
Possibly,possibly,163.25,163.68
you'll,,,
tear,,,
it,it,163.99,164.05
up,up,164.05,164.28
We,,,
will,will,164.9,164.99
see,see,164.99,165.15
what,what,165.15,165.26000000000002
happens,happens,165.26,165.7
And,,,
we'll,,,
going,,,
to,,,
see,see,166.2,166.26999999999998
what,,,
happens,,,
I,i,166.9,166.91
can,can,166.91,167.12
say,say,167.12,167.3
this,this,167.3,167.65
they,they,168.08,168.27
had,,,
total,total,168.47,168.75
disregard,disregard,168.75,169.41
for,for,169.41,169.54999999999998
our,our,169.55,169.66000000000003
country,country,169.66,170.23
They,they,171.01,171.23
are,are,171.23,171.48
the,the,171.49,171.71
number,number,171.71,171.95000000000002
one,one,171.95,172.16
terrorist,terrorist,172.16,172.57999999999998
state,state,172.59,173.27
they're,they're,173.4,173.68
sending,sending,173.679999,174.069999
money,money,174.07,174.32999999999998
all,all,174.33,174.5
over,over,174.5,174.68
the,the,174.679999,174.769999
place,place,174.77,175.11
and,and,175.139999,175.359999
weapons,weapons,175.36,175.9
and,and,176.62,177.23000000000002
can't,can't,177.799999,178.059999
do,do,178.059999,178.199999
that,that,178.199999,178.45999899999998
Sanctions,sanctions,179.059999,180.119999
that's,that's,180.76,181.09
how,how,181.09,181.22
you're,you're,181.22,181.38
going,going,181.38,181.45
to,,,
start,start,181.62,182.0
with,with,182.02,182.25
them,them,182.25,182.55
Just,just,182.55,182.70000000000002
started,started,182.7,183.10999999999999
But,but,183.85,184.26
you're,,,
going,,,
to,,,
move,move,184.64,184.85999999999999
in,in,184.86,184.97000000000003
a,a,184.97,185.03
carrier,carrier,185.03,185.55
right,right,185.55,185.92000000000002
Well,well,186.32,186.57999999999998
we're,we're,186.59,186.77
just,just,186.77,186.97
started,started,186.97,187.39
with,with,187.39,187.47
sanctions,sanctions,187.5,188.03
I,i,188.03,188.09
never,never,188.09,188.31
talked,talked,188.309999,188.509999
about,about,188.52,188.79000000000002
military,military,188.79,189.28
moves,moves,189.28,189.65
I,i,189.65,189.76000000000002
always,always,189.76,190.01999999999998
criticize,criticize,190.02,190.60000000000002
President,president,190.599999,190.919999
Obama,,,
with,with,191.469999,191.649999
having,having,191.75,191.98
an,an,191.98,192.01
announcement,announcement,192.009999,192.599999
that,that,192.599999,192.749999
they're,they're,192.75,192.85
going,going,192.849999,193.109999
into,into,193.11,193.36
Mosul,<unk>,193.36,193.67000000000002
they're,,,
going,,,
to,to,194.42,194.55999999999997
some,some,194.559999,194.749999
place,place,194.75,195.11
And,and,195.11,195.33
they,they,195.679999,195.82999900000002
give,give,195.83,196.01000000000002
the,the,196.02,196.15
name,name,196.15,196.46
the,the,196.459999,196.56999900000002
date,date,196.57,196.93
the,the,196.959999,197.099999
time,time,197.1,197.64
I,i,198.299999,198.38999900000002
don't,don't,198.39,198.57999999999998
believe,believe,198.58,198.82000000000002
in,in,198.82,198.93
that,that,198.93,199.28
We,we,199.55,199.74
will,will,199.74,200.14000000000001
let's,let's,200.43,200.68
see,see,200.68,200.86
what,what,200.86,200.97000000000003
happens,happens,200.97,201.39
But,but,201.39,201.57999999999998
I,i,201.59,201.65
don't,don't,201.65,201.82
like,like,201.82,201.94
to,to,201.94,202.05
talk,talk,202.05,202.27
about,about,202.28,202.58
what,what,202.63,202.84
we,we,202.84,202.97
do,do,202.97,203.13
militarily,militarily,203.13,203.82
So,so,203.83,204.0
you're,you're,204.0,204.12
not,not,204.12,204.38
real,real,204.38,204.91
bullish,<unk>,205.47,205.88
on,on,205.88,205.9
Iran,iran,206.07,206.45
at,at,206.45,206.57
this,this,206.57,206.75
point,point,206.75,207.09
No,no,207.139999,207.329999
I'm,i'm,207.33,207.49
not,not,207.49,207.64000000000001
bullish,<unk>,207.65,208.03
It's,it's,208.04,208.32
like,like,208.32,208.64
they're,they're,208.65,208.88
emboldened,<unk>,208.89,208.9
They,they,210.79,211.0
follow,follow,211.0,211.32
our,our,211.32,211.44
planes,planes,211.44,212.22
they,they,212.34,212.56
circle,circle,212.559999,212.929999
our,our,212.929999,213.049999
ships,ships,213.049999,213.439999
with,with,213.44,213.62
their,their,213.62,213.77
little,little,213.77,214.02
boats,boats,214.02,214.58
and,and,214.57999999999998,214.64999999999998
they,they,214.779999,215.119999
scream,scream,215.279999,215.779999
things,things,215.809999,216.199999
at,at,216.199999,216.33999899999998
us,us,216.34,216.86
It,it,217.33,217.52
is,is,217.52,217.81
what,what,218.01,218.23
happened,happened,218.29,218.67999999999998
it's,,,
not,not,219.41,219.63
good,good,219.63,219.98
You,you,220.36,220.56
would,would,220.56,220.67000000000002
thought,thought,220.82,221.07999999999998
what,,,
the,,,
deal,deal,221.65,221.95000000000002
they,they,221.95,222.11999999999998
made,made,222.12,222.45000000000002
which,which,222.45,222.60999999999999
was,was,222.61,222.74
a,a,222.74,222.8
great,great,222.8,223.04000000000002
deal,deal,223.04,223.23
for,for,223.23,223.35999999999999
them,them,223.36,223.54000000000002
and,and,223.54,223.63
a,a,223.63,223.69
horrible,horrible,223.69,224.10999999999999
deal,deal,224.13,224.31
for,for,224.309999,224.509999
us,us,224.51,224.84
that,that,225.17,225.26999999999998
they,they,225.28,225.46
would,would,225.46,225.59
have,have,225.59,225.73
had,had,225.73,225.89
a,a,225.889999,225.95999899999998
warmth,warmth,225.96,226.57000000000002
toward,toward,226.82,227.1
our,our,227.099999,227.23999899999998
country,country,227.24,227.64000000000001
and,and,227.639999,227.729999
it's,it's,227.73,227.89999999999998
exactly,exactly,227.9,228.43
the,the,228.429999,228.589999
opposite,opposite,228.59,229.11
They,they,229.71,229.9
lost,lost,229.9,230.33
respect,respect,230.33,230.76000000000002
because,because,230.79,231.12
they,they,231.12,231.27
can't,can't,231.27,231.53
believe,believe,231.53,231.84
anybody,anybody,231.839999,232.229999
could,could,232.23,232.38
be,be,232.389999,232.539999
so,so,232.539999,232.759999
stupid,stupid,232.76,233.37
as,as,233.43,233.6
to,to,233.6,233.69
make,make,233.690001,233.89000099999998
a,a,233.889999,233.949999
deal,deal,233.949999,234.159999
like,like,234.16,234.37
that,that,234.38,234.63
Let's,,,
talk,,,
about,about,235.35,235.56
Mexico,mexico,235.56,236.22
There,there,238.45,238.66
was,was,238.66,238.85
a,a,238.85,238.92
report,report,238.92,239.32999999999998
that,that,239.33,239.36
you,you,239.36,239.47000000000003
talk,talk,239.47,239.77
to,to,239.84,240.26
President,president,240.63,240.93
Nieto,<unk>,241.06,241.69
and,and,241.73000000000002,241.81
you,you,241.81,241.83
told,told,242.0,242.47
him,him,242.47,242.87
that,,,
this,this,243.19,243.32999999999998
was,was,243.33,243.45000000000002
the,the,243.52,243.61
report,report,243.61,244.09
I,i,244.09,244.13
want,want,244.13,244.32
to,to,244.32,244.35999999999999
know,know,244.36,244.51000000000002
if,if,244.51,244.64999999999998
it's,it's,244.65,244.79
true,true,244.8,245.04000000000002
or,or,245.04,245.1
not,not,245.099999,245.359999
That,that,246.27,246.66
if,if,246.809999,247.089999
his,his,247.09,247.46
arm,,,
he,,,
couldn't,couldn't,247.94,248.38
handle,handle,248.389999,248.939999
the,the,248.94,249.05
drug,drug,249.049999,249.399999
cartels,cartels,249.41,250.4
that,that,251.02,251.25
U,u,251.26,251.54999999999998
S,s,251.549999,252.00999900000002
army,army,252.32,252.85
soldiers,soldiers,252.92000000000002,253.47000000000003
would,would,253.5,253.85
Did,did,254.08,254.24
you,you,254.24,254.35000000000002
say,say,254.35,254.51999999999998
that,that,254.52,254.70000000000002
We,we,254.77,254.99
have,have,254.99,255.12
to,to,255.13,255.25
do,do,255.25,255.44
something,something,255.44,255.84
about,about,255.84,256.08
the,the,256.08,256.19
cartels,cartels,256.19,256.91
I,i,256.95,257.08
did,did,257.08,257.28999999999996
talk,talk,257.29,257.51000000000005
to,to,257.51,257.65
him,him,257.65,257.78999999999996
about,about,257.79,258.19
it,it,258.19,258.33
I,i,258.36,258.48
want,want,258.48,258.68
to,to,258.68,258.7
help,help,258.71,258.98999999999995
him,him,258.99,259.12
with,with,259.12,259.32
it,it,259.32,259.5
I,i,259.53,259.63
think,think,259.64,259.84
he,he,259.84,259.89
is,is,259.89,259.97999999999996
a,a,259.98,260.04
very,very,260.04,260.24
good,good,260.24,260.42
man,man,260.42,260.73
We,we,260.73,260.78000000000003
have,have,260.79,260.94
a,a,260.94,260.99
very,very,260.99,261.21000000000004
good,good,261.21,261.38
relationship,relationship,261.38,262.06
as,as,262.059999,262.199999
you,you,262.2,262.3
probably,probably,262.3,262.79
know,know,262.79,263.17
We,we,263.86,263.88
will,will,263.88,263.91
going,going,264.08,264.2
to,to,264.2,264.22999999999996
have,have,264.23,264.32
a,a,264.32,264.38
wall,wall,264.38,264.77
we,,,
will,,,
going,,,
to,,,
have,,,
a,a,265.049999,265.099999
border,border,265.099999,265.749999
We,we,265.929999,266.079999
have,have,266.08,266.21
to,,,
stop,stop,266.42,266.72
drugs,drugs,266.719999,267.10999899999996
from,from,267.11,267.3
coming,coming,267.299999,267.58999900000003
into,into,267.589999,267.79999899999996
our,our,267.799999,267.939999
country,country,267.94,268.46
and,and,268.82,269.3
if,if,269.309999,269.499999
he,he,269.5,269.61
can,can,269.609999,269.889999
handle,handle,269.889999,270.269999
it,it,270.27,270.52
and,and,270.549999,271.099999
maybe,maybe,271.17,271.49
they,they,271.49,271.62
can,,,
and,,,
maybe,maybe,271.92,272.18
they,they,272.18,272.34000000000003
can't,can't,272.34,272.69
or,or,272.69,272.82
maybe,maybe,272.82,273.08
he,he,273.08,273.15999999999997
needs,needs,273.16,273.41
help,help,273.41,273.72
he,he,274.13,274.74
seemed,seemed,274.74,275.11
very,very,275.11,275.43
willing,willing,275.43,276.11
to,to,276.14,276.39
get,get,276.39,276.59
help,help,276.59,276.82
from,from,276.82,277.02
us,us,277.02,277.27
because,because,277.28,277.80999999999995
he,he,278.36,278.64
has,has,278.639999,278.859999
got,got,278.86,279.3
a,a,279.54,279.67
problem,problem,279.67,280.33000000000004
and,and,281.09,281.27
it's,it's,281.27,281.47999999999996
a,a,281.48,281.58000000000004
real,real,281.58,281.84999999999997
problem,problem,281.849999,282.32999900000004
for,for,282.33,282.53
us,us,282.53,282.96999999999997
So,so,282.98,283.18
President,president,283.179999,283.679999
Nieto,<unk>,283.679999,283.869999
of,,,
Mexico,mexico,284.21,284.78999999999996
was,was,284.79,285.0
open,open,285.03,285.59
to,to,285.599999,285.75999900000005
the,the,285.759999,285.859999
possibility,possibility,285.86,286.63
of,of,286.629999,286.779999
U,u,286.779999,287.139999
S,s,287.139999,287.829999
forces,forces,288.05,288.85
all,all,289.16,289.26000000000005
right,right,289.26,289.65999999999997
Helping,helping,289.8,290.35
him,him,290.35,290.87
combat,combat,290.99,291.47
the,the,291.5,291.62
drug,drug,291.62,291.9
cartels,cartels,291.91,292.23
I,i,292.23,292.32
would,,,
rather,rather,292.59,293.34
as,as,293.4,293.64
a,a,293.64,293.78999999999996
very,very,293.8,294.16
nice,nice,294.16,294.42
man,man,294.42,294.64000000000004
that,that,294.64,294.76
he,he,294.76,294.88
is,is,294.88,295.15
and,and,295.15,295.39
somebody,somebody,295.4,295.71
I,i,295.71,295.78999999999996
respect,respect,295.79,296.31
I,i,296.309999,296.319999
would,would,296.32,296.45
rather,rather,296.45,296.7
have,have,296.71,296.96
him,him,296.96,297.21
respond,respond,297.21,297.69
to,to,297.69,297.78
that,that,297.78,298.0
But,but,298.0,298.15
I,i,298.15,298.21
will,will,298.21,298.35999999999996
tell,tell,298.36,298.54
you,you,298.54,298.79
I,i,298.79,298.94
certainly,certainly,298.95,299.43
offered,offered,299.429999,299.869999
him,him,300.28,300.55999999999995
help,help,300.559999,300.96999900000003
on,on,301.44,301.61
knocking,knocking,301.62,302.04
out,out,302.04,302.23
the,the,302.23,302.35
drug,drug,302.349999,302.619999
cartels,cartels,302.679999,303.289999
because,because,303.29,303.94
we,we,304.16,304.47
have,have,304.46999900000003,304.64999900000004
got,got,304.65,304.85999999999996
a,a,304.859999,304.909999
problem,problem,304.91,305.44
Don't,don't,305.440001,305.580001
