Today,today,1.25,1.6099999999999999
I'd,i'd,1.61,1.75
like,like,1.75,1.99
to,to,2.01,2.2699999999999996
share,share,2.28,2.63
my,my,2.63,2.87
thoughts,thoughts,2.88,3.82
about,about,3.92,4.29
the,the,4.29,4.41
stakes,stakes,4.42,5.16
in,in,5.29,5.48
this,this,7.87,7.9
election,election,8.139999,8.719999
People,people,9.719999,10.069999
have,have,10.07,10.19
asked,asked,10.19,10.479999999999999
me,me,10.48,10.65
why,why,10.65,10.950000000000001
I,i,10.95,10.959999999999999
am,am,10.96,11.180000000000001
running,running,11.179999,11.449999
for,for,11.45,11.59
President,president,11.599999,12.399999000000001
I,i,12.95,13.11
have,,,
built,built,13.139999,13.399999
an,an,13.4,13.51
amazing,amazing,13.509999,14.109999
business,business,14.11,14.58
that,that,14.58,14.75
I,i,14.75,14.84
love,love,14.839999,15.409999000000001
and,and,15.58,15.72
I,i,15.719999,15.789999
get,get,15.79,16.009999999999998
to,to,16.01,16.1
work,work,16.1,16.62
side,side,16.690001,17.130001
by,by,17.139999,17.359999
side,side,17.359999,17.789998999999998
with,with,17.799999,18.009999
my,my,18.01,18.180000000000003
children,children,18.18,18.759999999999998
every,every,19.14,19.44
day,day,19.83,20.2
We,we,20.85,21.03
come,come,21.03,21.240000000000002
to,to,21.240000000000002,21.340000000000003
work,work,21.34,21.56
together,together,21.56,22.209999999999997
and,and,22.509999999999998,22.759999999999998
turn,turn,22.759999999999998,23.119999999999997
visions,visions,23.12,23.75
into,into,23.8,24.13
reality,reality,24.13,24.689999999999998
We,we,25.36,25.53
think,think,25.53,25.8
big,big,25.8,26.220000000000002
and,and,26.57,26.82
then,then,26.82,27.19
we,we,27.32,27.51
make,make,29.65,29.919999999999998
it,it,29.92,30.040000000000003
happen,happen,30.05,30.45
I,i,31.049999,31.269999
love,love,31.27,31.54
what,what,31.54,31.71
I,i,31.71,31.8
do,do,31.799999,32.379999
and,and,32.62,32.76
I,i,32.759999,32.789999
am,am,32.79,32.94
grateful,grateful,32.94,33.419999999999995
beyond,beyond,33.429999,33.859999
words,words,33.86,34.33
to,to,34.33,34.46
the,the,34.459998999999996,34.589999
nation,nation,34.59,35.11000000000001
that,that,35.609999,35.789999
has,has,35.789999,35.949999
allowed,allowed,35.949999,36.439999
me,me,36.440000999999995,36.830000999999996
to,to,37.02,37.17
do,do,37.17,37.4
it,it,37.4,37.64
So,so,38.46,38.7
when,when,38.7,38.910000000000004
people,people,38.91,39.3
ask,ask,39.3,39.589999999999996
