Friends,friends,0.56,1.4
delegates,<unk>,2.28,2.29
and,and,3.94,4.18
fellow,fellow,4.18,4.55
Americans,americans,4.73,5.42
I,i,6.27,6.51
humbly,humbly,6.51,7.37
and,and,8.07,8.3
gratefully,<unk>,8.31,9.07
accept,accept,9.349999,9.819999000000001
your,your,10.92,11.18
nomination,nomination,11.19,11.79
for,,,
the,,,
presidency,,,
of,,,
the,,,
United,,,
States,,,
Story,,,
Continued,,,
Below,,,
Together,,,
we,we,121.09,121.3
will,will,121.299999,121.539999
lead,lead,121.53999999999999,121.99
our,our,122.02,122.21
party,party,122.24,122.63
back,back,122.639999,122.919999
to,to,122.92,123.04
the,the,123.03999999999999,123.14999999999999
White,white,123.15,123.39
House,house,123.389999,123.89999900000001
and,and,124.369999,124.619999
we,we,124.619999,124.79999900000001
will,will,124.799999,125.079999
lead,lead,125.09,125.57000000000001
our,our,126.09,126.33
country,country,126.33,127.01
back,back,127.42,127.75
to,to,127.75,127.96
safety,safety,127.96,128.76
prosperity,prosperity,129.19,130.14
and,and,130.18,130.47
peace,peace,130.49,131.20000000000002
We,we,137.889999,138.17999899999998
will,will,138.179999,138.409999
be,be,138.429999,138.899999
a,a,138.929999,139.129999
country,country,139.13,139.93
of,of,140.469999,140.659999
generosity,generosity,140.67,141.83999999999997
and,and,142.039999,142.309999
warmth,warmth,142.309999,142.849999
But,but,143.93,144.16
we,we,144.16,144.31
will,will,144.31,144.57
also,also,144.76999999999998,145.57
be,be,146.15,146.39
a,a,146.39,146.48999999999998
country,country,146.53,147.35999999999999
of,of,147.65,147.79999999999998
law,law,147.97,148.68
and,and,148.8,149.18
order,order,149.2,149.89999999999998
Our,our,162.84,163.29
Convention,convention,163.31,164.16
occurs,occurs,164.17,164.85
at,at,164.89,165.04
a,a,165.04,165.09
moment,moment,165.09,165.46
of,of,165.46,165.58
crisis,crisis,165.58,166.38000000000002
for,for,166.41,166.62
our,our,166.62,166.74
nation,nation,166.74,167.13
The,the,167.84,168.03
attacks,attacks,168.03,168.81
on,on,169.09,169.27
our,our,169.27,169.38000000000002
police,police,169.38,170.10999999999999
and,and,170.58,170.78
the,the,170.78,170.88
terrorism,terrorism,170.88,171.76
in,,,
our,our,172.309999,172.479999
cities,cities,172.48,173.17999999999998
threaten,threaten,173.71,174.38
our,our,174.59,174.81
very,very,174.809999,175.409999
way,way,175.49,176.14000000000001
of,of,176.469999,176.709999
life,life,176.71,177.51000000000002
Any,any,178.129999,178.569999
politician,politician,178.6,179.59
who,who,179.99,180.21
does,does,180.21,180.51000000000002
not,not,180.51,180.82999999999998
grasp,grasp,180.869999,181.309999
this,this,181.87,182.29
danger,danger,182.29,182.98
is,is,183.26,183.72
not,not,183.72,184.10999999999999
fit,fit,184.34,184.66
to,to,184.92,185.11999999999998
lead,lead,185.12,185.63
our,our,185.71,186.03
country,country,186.06,186.55
Americans,americans,197.440001,198.17000099999998
watching,watching,198.17000000000002,198.71
this,this,198.73,198.98999999999998
address,address,199.0,199.48
tonight,tonight,199.49,200.02
have,have,200.4,200.61
seen,seen,200.61,200.89000000000001
the,the,200.89,201.02999999999997
recent,recent,201.03,201.47
images,images,201.47,202.07
of,of,202.12,202.24
violence,violence,202.24,202.84
in,in,202.84,202.97
our,our,202.97,203.09
streets,streets,203.09,203.75
and,and,204.1,204.32
the,the,204.32,204.45
chaos,chaos,204.45,205.41
in,in,205.86,206.04000000000002
our,our,206.04,206.2
communities,communities,206.2,207.08999999999997
Many,many,207.849999,208.229999
have,have,208.23,208.41
witnessed,witnessed,208.41,208.67
this,this,208.679999,208.85999900000002
violence,violence,209.19,209.69
personally,personally,209.69,210.32999999999998
some,some,210.94,211.6
have,have,211.849999,212.109999
even,even,212.11,212.39000000000001
been,been,212.389999,212.579999
its,its,212.58,212.75
victims,victims,212.75,213.47
I,i,213.9,214.11
have,have,214.109999,214.439999
a,a,214.440001,214.560001
message,message,214.559999,215.379999
for,for,215.41,215.63
all,all,215.67000000000002,216.02
of,of,216.15,216.17000000000002
you,you,216.17000000000002,216.52
the,the,217.109999,217.26999899999998
crime,crime,217.3,217.92000000000002
and,and,217.97,218.2
violence,violence,218.2,218.97
that,that,219.18,219.47
today,today,219.47,219.99
afflicts,,,
our,our,220.68,220.74
nation,nation,220.74,221.37
will,will,221.58,221.89000000000001
soon,soon,223.46,223.88
come,come,224.059999,224.479999
to,to,224.59,224.77
an,an,224.77,224.92000000000002
end,end,225.08,225.41000000000003
Beginning,beginning,239.52,240.11
on,on,240.13,240.42
January,january,240.42,241.20999999999998
20th,<unk>,241.24,241.77
2017,<unk>,243.809999,244.309999
safety,safety,245.05,246.16000000000003
will,will,246.259999,246.569999
be,be,246.57,247.18
restored,restored,247.349999,248.419999
The,the,253.0,253.11
most,most,253.11,253.43
basic,basic,253.56,254.15
duty,duty,254.18,254.55
of,of,254.55,254.69
government,government,254.69,255.26
is,is,255.89,256.12
to,to,256.12,256.25
defend,defend,256.25,256.81
the,the,256.82,256.98
lives,lives,256.98,257.66
of,of,257.75,257.92
its,its,257.92,258.1
own,own,258.1,258.34000000000003
citizens,citizens,258.34,259.06
Any,any,259.31,259.68
government,government,259.72,260.34000000000003
that,that,260.349999,260.609999
fails,fails,260.61,261.05
to,to,261.05,261.18
do,do,261.179999,261.429999
so,so,261.429999,261.849999
is,is,262.059999,262.359999
a,a,262.36,262.56
government,government,262.59,263.29999999999995
unworthy,<unk>,264.52,264.68
to,to,264.679999,264.699999
lead,lead,264.7,265.09999999999997
It,it,266.25,266.42
is,is,266.42,266.7
finally,finally,266.7,267.38
time,time,267.429999,267.89999900000004
for,for,268.66,269.1
a,a,269.1,269.28000000000003
straightforward,straightforward,269.309999,270.46999900000003
assessment,assessment,270.81999900000005,271.539999
of,of,272.099999,272.14999900000004
the,the,272.32,272.44
state,state,272.44,272.93
of,of,273.39,273.56
our,our,273.56,273.68
nation,nation,273.68,274.19
I,i,277.96,278.19
will,will,278.19,278.42
present,present,278.47,278.98
the,the,279.02,279.15999999999997
facts,facts,279.16,279.93
plainly,plainly,280.469999,281.30999899999995
and,and,281.719999,281.90999899999997
honestly,honestly,281.94,282.64
We,we,287.940001,288.180001
cannot,cannot,288.18,288.57
afford,afford,288.93,289.17
to,to,290.02,290.18
be,be,290.18,290.53000000000003
so,so,290.53,290.67999999999995
politically,politically,291.77,292.43
correct,correct,292.46,293.09999999999997
anymore,anymore,293.11,294.02000000000004
So,so,311.409999,311.63999900000005
if,if,311.63999900000005,311.659999
you,you,311.83,312.01
want,want,312.01,312.26
to,,,
hear,hear,312.33,312.85999999999996
the,the,313.83,313.97999999999996
corporate,corporate,313.98,314.47
spin,spin,314.47,315.03000000000003
the,the,315.86,316.05
carefully,carefully,316.05,316.7
crafted,crafted,316.719999,317.319999
lies,lies,317.32,318.03
and,and,318.559999,318.799999
the,the,318.799999,318.909999
media,media,318.91,319.51000000000005
myths,myths,319.54,320.37
the,the,320.759999,320.999999
Democrats,democrats,321.03,322.07
are,are,322.119999,322.359999
holding,holding,322.369999,322.979999
their,their,322.98,323.26
convention,convention,323.299999,324.119999
next,next,324.119999,324.579999
week,week,324.58,324.87
But,but,331.72,331.96000000000004
here,here,331.96,332.44
at,at,332.96,333.14
our,our,333.179999,333.559999
convention,convention,333.599999,334.52999900000003
there,there,334.78,335.07
will,will,335.07,335.29
be,be,335.3,335.85
no,no,336.05,336.6
lies,lies,336.67,337.40000000000003
We,we,337.67,337.93
will,will,337.929999,338.189999
honor,honor,338.23,338.93
the,the,339.139999,339.339999
American,american,339.339999,340.089999
people,people,340.09,340.69
with,with,340.84,341.09999999999997
the,the,341.1,341.27000000000004
truth,truth,341.27,341.78
and,and,341.99,342.28000000000003
nothing,nothing,342.31,342.79
else,else,342.83,343.4
Trump,trump,364.949999,365.029999
speech,speech,365.209999,365.439999
draft,,,
leaks,,,
hours,,,
in,,,
advance,,,
By,,,
NICK,,,
GASS,,,
These,,,
are,are,365.61,365.7
the,the,365.7,365.81
facts,facts,365.81,366.43
Decades,decades,367.33,368.07
of,,,
progress,progress,368.22,369.08000000000004
made,made,369.33,369.65
in,in,369.65,369.82
bringing,bringing,369.83,370.26
down,down,370.26,370.59
crime,crime,370.62,371.21
are,are,371.66,371.88000000000005
now,now,371.88,372.33
being,being,372.36,372.75
reversed,reversed,372.75,373.42
by,by,373.79,374.0
this,,,
Administration’s,administration's,374.36,375.35
rollback,rollback,375.349999,376.099999
of,of,376.440001,376.640001
criminal,criminal,376.65,377.16999999999996
enforcement,enforcement,377.23,377.90000000000003
Homicides,homicides,378.52,379.5
last,last,379.5,379.94
year,year,379.94,380.18
increased,increased,380.18,380.71
by,by,380.71,380.87
17,<unk>,380.88,381.52
in,in,382.51,382.71
America’s,america's,382.71,383.46
fifty,fifty,383.5,384.1
largest,largest,384.15,384.84
cities,cities,384.85,385.72
That’s,that's,385.85,386.26000000000005
the,the,386.28,386.44
largest,largest,386.44,387.19
increase,increase,387.21,388.01
in,in,388.179999,388.409999
25,<unk>,389.13,389.63
years,years,389.71,390.82
In,in,394.99,395.19
our,our,395.190001,395.360001
nation’s,nation's,395.359999,395.95999900000004
capital,capital,395.959999,396.619999
killings,killings,397.1,397.92
have,have,398.05,398.34000000000003
risen,risen,398.34,398.97999999999996
by,by,399.15,399.46
50,<unk>,399.62,400.29999999999995
percent,percent,400.48,401.07
They,they,403.15999999999997,403.21999999999997
are,are,403.39,403.40999999999997
up,up,403.41,403.6
nearly,nearly,403.6,404.06
60,<unk>,404.059999,404.549999
in,in,405.15,405.31
nearby,nearby,405.309999,405.789999
Baltimore,baltimore,405.82,406.49
In,in,407.0,407.2
the,the,407.2,407.31
President’s,president's,407.309999,408.019999
hometown,hometown,408.02,408.65
of,of,408.65,408.78
Chicago,chicago,408.78,409.5
more,more,409.809999,410.179999
than,than,410.23,410.47
2,<unk>,410.47,410.48
000,<unk>,410.93,411.55
have,have,412.5,412.73
been,been,412.73,412.94
the,the,412.940001,413.070001
victims,,,
of,of,413.789999,413.95999900000004
shootings,shootings,414.02,414.60999999999996
this,this,414.86,415.41
year,year,415.44,415.9
alone,alone,415.94,416.55
And,and,416.84,417.04999999999995
more,more,417.71999999999997,417.96999999999997
than,than,417.98999999999995,418.02
3,<unk>,418.02,418.50999999999993
600,,,
have,have,418.84,419.09999999999997
been,been,419.1,419.36
killed,killed,419.36,419.92
in,in,420.12,420.36
the,the,420.36,420.47
Chicago,chicago,420.47,421.18
area,area,421.18,421.72
since,since,421.9,422.23999999999995
he,he,422.25,422.67
took,took,422.79,423.22
office,office,423.28,424.28
The,the,428.13,428.28
number,number,428.28,428.75
of,,,
police,police,428.83,429.24
officers,officers,429.24,429.91
killed,killed,429.91,430.46000000000004
in,in,430.9,431.03999999999996
the,the,431.039999,431.119999
line,line,431.119999,431.399999
of,of,431.4,431.53999999999996
duty,duty,431.539999,432.01999900000004
has,has,432.32,432.59
risen,risen,432.59,432.96999999999997
by,by,432.97,433.14000000000004
almost,almost,433.14,433.5
50,<unk>,433.51,434.54
compared,compared,435.05,435.58
to,to,435.58,435.7
this,this,435.7,435.94
point,point,435.96,436.34
last,last,436.64,437.14
year,year,437.14,437.53
Nearly,nearly,438.47,438.99
180,<unk>,438.99,439.0
000,<unk>,439.15000000000003,440.11
illegal,illegal,442.03,442.46999999999997
immigrants,immigrants,442.469999,443.139999
with,with,443.17,443.40000000000003
criminal,criminal,443.429999,443.83999900000003
records,records,443.84,444.53999999999996
ordered,ordered,444.86,445.29
deported,deported,445.299999,445.89999900000004
from,from,445.9,446.10999999999996
our,our,446.11,446.23
country,country,446.23,446.8
are,are,447.16,447.41
tonight,tonight,447.41,448.04
roaming,roaming,448.23,448.91
free,free,448.92,449.49
to,to,449.83,450.05
threaten,threaten,450.09,450.76
peaceful,peaceful,450.91,451.67
citizens,citizens,451.72,452.84000000000003
The,the,456.42,456.54
number,number,456.54,456.91
of,of,456.91,457.08000000000004
new,new,457.08,457.68
illegal,illegal,458.12,458.56
immigrant,immigrant,458.559999,459.009999
families,families,459.01,459.71
who,who,459.96,460.12
have,have,460.12,460.22
crossed,crossed,460.219999,460.55999899999995
the,the,460.59,460.7
border,border,460.7,461.03999999999996
so,so,461.04,461.29
far,far,461.29,461.61
this,this,461.61,461.86
year,year,461.86,462.2
already,already,462.509999,463.239999
exceeds,exceeds,463.24,464.16
the,the,464.24,464.48
entire,entire,464.48,465.11
total,total,465.15,465.65999999999997
from,from,466.0,466.28
2015,<unk>,466.279999,466.28999899999997
They,they,469.059999,469.349999
are,are,469.35,469.58000000000004
being,being,469.6,470.03000000000003
released,released,470.04,470.90000000000003
by,by,471.11,471.36
the,the,471.38,471.55
tens,tens,471.58,472.16999999999996
of,of,472.17,472.36
thousands,thousands,472.38,473.1
into,into,473.46,473.83
our,our,473.83,474.02
communities,communities,474.04,474.8
with,with,475.01,475.26
no,no,475.26,475.49
regard,regard,475.49,476.07
for,for,476.3,476.46000000000004
the,the,476.46,476.7
impact,impact,476.7,477.31
on,on,477.349999,477.56999900000005
public,public,477.599999,478.099999
safety,safety,478.099999,478.659999
or,or,478.69,478.89
resources,resources,478.91999999999996,479.51
One,one,503.65,504.09999999999997
such,such,504.129999,504.449999
border,border,504.48,504.79
crosser,<unk>,504.789999,504.799999
was,was,505.449999,505.719999
released,released,505.72,506.44000000000005
and,and,506.93,507.14
made,made,507.14,507.46999999999997
his,his,507.47,507.69000000000005
way,way,507.69,508.25
to,to,508.57,508.69
Nebraska,nebraska,508.69,509.38
There,there,510.04,510.64000000000004
he,he,511.1,511.32000000000005
ended,ended,511.32,511.73
the,the,511.73,511.82
life,life,511.82,512.54
of,of,512.88,513.05
an,an,513.05,513.15
innocent,innocent,513.15,513.6999999999999
young,young,513.7,514.3000000000001
girl,girl,514.4,515.06
named,named,515.98,516.29
Sarah,sarah,516.3,516.79
Root,root,516.79,517.0999999999999
She,she,518.87,519.04
was,was,519.04,519.23
21,<unk>,519.23,519.74
years,years,519.74,519.99
old,old,519.99,520.5
and,and,521.07,521.3000000000001
was,was,521.299999,521.509999
killed,killed,521.51,522.05
the,the,522.629999,522.789999
day,day,522.79,523.06
after,after,523.06,523.39
graduating,graduating,523.39,524.17
from,from,524.17,524.41
college,college,524.41,525.0699999999999
with,with,525.4,525.64
a,a,525.64,525.79
4,<unk>,525.8199999999999,526.41
0,<unk>,527.04,527.52
Grade,grade,527.57,528.12
Point,point,528.15,528.62
Average,average,528.68,529.28
Her,her,533.139999,533.369999
killer,killer,533.389999,533.999999
was,was,534.37,534.7
then,then,534.7,534.97
released,released,534.969999,535.5599990000001
a,a,535.61,535.71
second,second,535.71,536.1600000000001
time,time,536.16,536.6
and,and,537.089999,537.2999990000001
he,he,537.299999,537.4799989999999
is,is,537.48,537.7
now,now,537.7,538.11
a,a,538.109999,538.209999
fugitive,fugitive,538.209999,539.0599990000001
from,from,539.07,539.38
the,the,539.379999,539.479999
law,law,539.48,540.03
I’ve,i've,541.62,541.76
met,met,541.93,542.3599999999999
