Secretary,secretary,1.37,2.02
Clinton,clinton,2.16,2.41
and,and,2.41,2.5300000000000002
Senator,senator,2.8,3.17
Sanders,sanders,3.17,3.67
you,you,3.67,3.7199999999999998
can,can,4.06,4.09
now,now,4.09,4.109999999999999
move,move,4.109999999999999,4.49
to,to,4.49,4.609999999999999
your,your,4.609999999999999,4.779999999999999
lecterns,<unk>,5.38,5.39
while,while,5.4,5.61
I,i,5.61,5.7700000000000005
explain,explain,5.79,6.26
a,a,6.43,6.54
few,few,6.54,6.75
ground,ground,6.77,7.199999999999999
rules,rules,7.2,7.7
As,as,7.93,8.18
moderator,moderator,8.179999,8.809999000000001
I'll,i'll,8.809999,9.089998999999999
guide,guide,9.11,9.469999999999999
the,the,9.469999,9.539999
discussion,discussion,9.54,10.209999999999999
asking,asking,10.37,10.87
questions,questions,10.87,11.37
and,and,11.4,11.610000000000001
follow,follow,11.61,12.0
ups,ups,12.0,12.24
You'll,you'll,12.45,12.68
also,also,12.679999,12.969999
get,get,12.969999,13.169998999999999
questions,questions,13.179999,13.629999
from,from,13.63,13.82
Dana,,,
Bash,bash,14.049999,14.339998999999999
and,and,14.34,14.47
Errol,errol,14.469999,14.729999
Louis,louis,14.73,15.18
You'll,you'll,15.38,15.67
each,each,15.7,15.979999999999999
have,have,15.98,16.23
one,one,16.24,16.63
minute,minute,16.629999,16.829999
and,and,16.83,16.959999999999997
15,<unk>,16.959999,17.339999
seconds,seconds,17.34,17.75
to,to,17.75,17.85
answer,answer,17.85,18.270000000000003
questions,questions,18.28,18.76
30,<unk>,19.07,19.340000000000003
seconds,seconds,19.51,19.96
for,for,19.96,20.16
follow,follow,20.16,20.59
ups,ups,20.59,20.84
Timing,timing,21.04,21.529999999999998
lights,lights,21.53,21.87
will,will,21.87,22.05
signal,signal,22.06,22.52
when,when,22.54,22.73
your,your,22.73,22.96
time,time,22.96,23.380000000000003
is,is,23.54,23.74
up,up,23.740000000000002,24.01
Both,both,24.22,24.5
candidates,candidates,24.5,24.96
have,have,24.96,25.1
agreed,agreed,25.1,25.5
to,to,25.52,25.65
these,these,25.65,25.959999999999997
rules,rules,25.96,26.41
now,now,26.42,26.810000000000002
Opening,opening,27.130000000000003,27.6
statements,statements,27.599999,28.099999
you'll,you'll,28.389999,28.629998999999998
each,each,28.679999000000002,28.929999000000002
have,have,28.929999000000002,29.209999000000003
two,two,29.25,29.48
minutes,minutes,29.48,29.96
Let's,let's,30.17,30.430000000000003
begin,begin,30.429999000000002,31.009999
with,with,31.119999999999997,31.359999999999996
Senator,senator,31.369999999999997,31.79
Sanders,sanders,31.79,32.4
APPLAUSE,applause,41.269999999999996,41.32
Wolf,wolf,41.32,41.56
thank,thank,41.65,41.94
you,you,41.94,42.34
very,very,42.8,42.92
much,much,43.09,43.43000000000001
CNN,cnn,43.49,44.1
thank,thank,44.11,44.43
you,you,44.429999,44.539999
very,very,44.54,44.79
much,much,44.79,45.08
Secretary,secretary,45.08,45.65
Clinton,clinton,45.65,46.14
thank,thank,46.63,46.870000000000005
you,you,46.87,47.01
very,very,47.01,47.29
much,much,47.29,47.68
When,when,49.139999,49.339999000000006
we,we,49.34,49.5
began,began,49.5,49.97
this,this,49.969999,50.219999
campaign,campaign,50.219999,51.029999000000004
almost,almost,51.57,51.96
a,a,51.96,52.02
year,year,52.019999999999996,52.3
ago,ago,52.44,52.72
we,we,53.789999,53.969999
started,started,53.969999,54.379999
off,off,54.38,54.620000000000005
at,at,54.67,54.870000000000005
3,,,
percent,percent,55.34,56.1
in,in,56.11,56.29
the,the,56.29,56.39
polls,polls,56.39,56.92
We,we,56.93,57.06
were,were,57.06,57.09
about,about,57.09,57.370000000000005
70,<unk>,57.41,57.949999999999996
points,points,57.95,58.46
behind,behind,58.5,59.17
Secretary,secretary,59.64,60.37
Clinton,clinton,60.37,60.94
In,in,62.230000000000004,62.39
the,the,62.389999,62.499999
last,last,62.5,62.82
couple,couple,62.84,63.2
of,of,63.2,63.34
weeks,weeks,63.34,63.95
there,,,
were,were,64.219999,64.429999
two,two,64.429999,64.649999
polls,polls,64.65,65.02000000000001
out,out,65.02,65.25999999999999
there,there,65.259999,65.439999
that,that,65.44,65.64999999999999
had,had,65.66,65.97999999999999
us,us,65.98,66.38000000000001
ahead,ahead,66.65,67.13000000000001
APPLAUSE,applause,71.77000000000001,71.82000000000001
Of,of,71.82000000000001,71.84
the,the,71.84,71.86000000000001
last,last,72.029999,72.469999
nine,nine,72.709999,73.389999
caucuses,<unk>,73.549999,73.81999900000001
and,and,74.54,74.83000000000001
primaries,primaries,74.84,75.9
we,we,76.42,76.72
have,,,
won,won,76.72,77.12
eight,eight,77.14,77.42
of,of,77.42,77.57000000000001
them,them,77.57,77.91999999999999
many,many,77.94,78.28999999999999
of,of,78.29,78.38000000000001
them,them,78.38,78.8
by,by,79.08,79.25
landslide,landslide,79.29,80.2
victories,victories,80.389999,80.89999900000001
APPLAUSE,applause,85.18999900000001,85.23999900000001
Over,over,85.23999900000001,85.26999900000001
the,the,85.26999900000001,85.28999900000001
last,last,85.28999900000001,85.809999
year,year,86.93999900000001,87.469999
we,we,88.119999,88.42999900000001
have,,,
received,received,88.6,89.28
almost,almost,89.289999,89.899999
7,<unk>,90.05999899999999,90.189999
million,million,90.65,91.45
individual,individual,91.87,92.7
campaign,campaign,92.74,93.39
contributions,contributions,93.39,94.54
averaging,averaging,94.91,95.89999999999999
guess,guess,96.27,96.61999999999999
what,what,96.62,96.96000000000001
27,<unk>,98.22000000000001,99.14000000000001
apiece,apiece,99.61000000000001,99.82000000000001
more,more,103.63000000000001,104.08000000000001
individual,individual,104.08000000000001,104.89000000000001
campaign,campaign,105.059999,105.70999900000001
contributions,contributions,105.71000000000001,106.91000000000001
than,than,107.33,107.51
any,any,107.51,107.73
candidate,candidate,107.73,108.25
in,in,108.25,108.32
American,american,108.32,108.74
history,history,108.75,109.1
at,at,109.1,109.19999999999999
this,this,109.209999,109.36999899999999
point,point,109.38,109.66
in,,,
a,,,
campaign,campaign,109.87,110.38000000000001
The,the,110.9,111.06
reason,reason,111.06,111.65
that,that,111.66,111.82
our,our,111.82,112.03999999999999
campaign,campaign,112.04,112.68
has,has,112.68,112.86000000000001
done,done,112.86,113.12
so,so,113.12,113.33
well,well,113.33,113.67999999999999
is,is,114.58,114.76
because,because,114.79,114.98
we're,we're,115.01,115.12
doing,doing,115.12,115.4
something,something,115.4,115.83000000000001
very,very,115.83,116.1
radical,radical,116.099999,116.629999
We're,we're,116.63,116.75
telling,telling,116.75,117.09
the,the,117.09,117.21000000000001
American,american,117.21000000000001,117.67
people,people,117.67,118.04
the,the,118.03999999999999,118.13999999999999
truth,truth,118.139999,118.599999
And,and,121.71000000000001,121.95
the,the,121.96000000000001,122.08000000000001
truth,truth,122.08,122.59
is,is,122.84,123.31
that,that,124.27,124.46
this,this,124.459999,124.679999
country,country,124.69999899999999,125.349999
is,is,125.35,125.61
not,not,125.609999,125.879999
going,going,125.91,126.28999999999999
to,to,126.289999,126.66999899999999
move,move,126.719999,127.00999900000001
forward,forward,127.03,127.51
in,in,127.94,128.13
a,a,128.13,128.24
significant,significant,128.25,128.79
way,way,128.91,129.18
for,for,129.18,129.34
working,working,129.34,129.82
people,people,129.82,130.41
unless,unless,131.25,131.65
we,we,131.65,131.86
overturn,overturn,131.86,132.61
this,this,132.61,132.79000000000002
disastrous,disastrous,132.79,133.5
Citizens,citizens,133.51,134.03
United,united,134.03,134.51
Supreme,supreme,134.51,134.92999999999998
Court,court,134.929999,135.32999900000002
decision,decision,135.63,136.24
APPLAUSE,applause,139.25,139.3
and,and,139.3,139.33
unless,unless,139.33,139.74
we,we,139.74,139.79000000000002
have,have,139.96,140.36
real,real,140.36,140.83
campaign,campaign,140.889999,141.599999
reform,reform,141.599999,142.339999
so,so,142.809999,143.039999
that,that,143.039999,143.20999899999998
billionaires,billionaires,143.219999,143.999999
and,and,144.039999,144.249999
super,super,144.25,144.65
PACs,<unk>,144.65,144.73000000000002
cannot,cannot,145.33,145.73000000000002
buy,buy,145.75,146.18
elections,elections,146.27,146.77
APPLAUSE,applause,149.79000000000002,149.84
This,this,150.32000000000002,150.35000000000002
campaign,campaign,150.35000000000002,150.58
is,is,151.06,151.32
also,also,151.34,151.98
determined,determined,152.01,152.76999999999998
to,to,153.26,153.5
end,end,153.5,154.0
a,a,154.02,154.29000000000002
rigged,rigged,154.29,154.84
economy,economy,154.86,155.79000000000002
where,where,156.69,156.94
the,the,156.94,157.05
rich,rich,157.049999,157.369999
get,get,157.37,157.64000000000001
richer,richer,157.639999,158.039999
and,and,158.04,158.12
everybody,everybody,158.12,158.69
else,else,158.69,158.97
get,get,158.969999,159.179999
poorer,poorer,159.179999,159.459999
and,and,160.73,160.92
create,create,160.92000000000002,161.38000000000002
an,an,161.389999,161.499999
economy,economy,161.5,162.09
that,that,162.09,162.25
works,works,162.25,162.54
for,for,162.55,162.81
