Thank,thank,0.89,0.98
you,you,1.15,1.19
very,very,1.19,1.42
much,much,1.42,1.88
I,i,6.87,7.03
just,just,7.03,7.32
wanted,wanted,7.32,7.61
to,to,7.61,7.71
begin,begin,7.72,8.19
by,by,8.19,8.68
mentioning,mentioning,9.5,10.3
that,that,10.309999,10.899999
the,the,11.389999,11.539999
nominee,nominee,11.54,11.959999999999999
for,for,11.96,12.22
secretary,secretary,12.219999,13.049999
of,of,13.09,13.3
the,the,13.299999,13.359999
Department,department,13.36,14.01
of,of,15.19,15.389999999999999
Labor,labor,15.389999,15.929998999999999
will,will,16.5,16.7
be,be,16.699999,16.789998999999998
Mr,,,
Alex,alex,17.219999,18.139999000000003
Acosta,<unk>,18.299999000000003,18.989999000000005
He,he,19.94,20.23
has,has,20.23,20.44
a,a,20.44,20.52
law,law,20.53,20.69
degree,degree,20.69,21.0
from,from,21.009999999999998,21.189999999999998
Harvard,harvard,21.19,21.540000000000003
Law,law,21.54,21.68
School,school,21.68,22.15
was,,,
a,,,
great,great,22.27,22.5
student,student,22.5,23.12
former,former,23.84,24.19
clerk,clerk,24.19,24.560000000000002
for,for,24.56,24.7
Justice,justice,24.7,25.21
Samuel,samuel,25.21,25.55
Alito,<unk>,25.55,25.62
And,and,28.03,28.6
he,he,28.78,29.05
has,has,29.05,29.3
had,had,29.509999,29.739999
a,a,29.740000000000002,29.970000000000002
tremendous,tremendous,30.009999,30.489999
career,career,30.490000000000002,31.05
He's,he's,31.91,32.2
a,a,32.2,32.31
member,member,32.309999,32.759999
and,and,32.759999,32.889999
has,has,32.9,33.12
been,been,33.12,33.269999999999996
a,a,33.269999999999996,33.309999999999995
member,member,33.309999,33.579999
of,of,33.58,33.629999999999995
the,the,33.639999,33.759999
National,national,33.759999,34.149999
Labor,labor,34.15,34.51
Relations,relations,34.510000000000005,35.07000000000001
Board,board,35.07,35.48
and,and,36.510000000000005,36.82000000000001
has,has,36.82,37.08
been,been,37.08,37.46
through,through,37.49,37.79
Senate,senate,37.79,38.18
confirmation,confirmation,38.57,39.660000000000004
three,three,40.21,40.480000000000004
times,times,40.480000000000004,41.2
confirmed,confirmed,41.26,41.97
did,did,42.230000000000004,42.410000000000004
very,very,42.41,42.66
very,very,42.66,42.879999999999995
well,well,42.88,43.35
And,and,44.16,44.72
so,so,44.72,45.19
Alex,alex,45.21,46.050000000000004
I've,i've,46.599999,46.809999
wished,wished,46.809999,47.119999
him,him,47.12,47.51
the,the,48.7,48.900000000000006
best,best,48.9,49.3
We,we,49.299999,49.409999
